RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
70866,2358,30087,zip,GA,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,166269,166842,167462,168704,169883,171426,173334,175594,177635,179323,180462,181411,182222,183319,184212,185069,185657,186477,187269,188058,188645,189301,190067,190976,191663,192306,192650,192943,193123,193259,192994,193097,193220,193769,193776,193917,194081,194736,195320,195879,195977,196189,196345,196729,196840,196942,197068,197484,197894,198056,198121,198460,199343,199959,200303,200251,200701,201427,201931,202326,202835,203461,204101,204610,205143,205673,206271,207013,207841,208555,209564,210359,210832,211022,211308,211932,212279,212766,213352,214142,214422,214108,213475,213718,214230,215121,215384,215627,215793,215426,215211,214389,213493,212113,210480,208979,206615,203622,199646,196595,194882,193945,192303,189958,187230,183985,178677,173181,166976,162959,159506,157160,154494,152025,150105,149036,147504,146168,145182,144664,144576,144379,143198,143049,143080,144652,144243,142498,139990,137876,136368,134701,132961,131792,130409,128332,124798,121734,119450,119035,119338,120793,121754,121686,120618,119727,120169,121654,122755,123693,124500,125031,124793,124765,125135,125987,126403,127144,128872,131000,133283,135119,136944,139034,141137,142996,145186,147626,149132,150010,150803,151932,153365,154391,155891,156655,157047,157057,157076,157483,158511,159526,160192,160631,161786,162953,164161,165066,166093,166722,167499,168687,171030,172955,174785,176186,177703,178926,179337,179693,179830,180589,181445,182506,183025,184197,185361,186247,186949,187966,189735,190997,193044,194853,196895,198660,200904,202620,204580,206255,208575,209982,211765,213062,214876,216217,217438,218453,219390,220971,222160,223516,223644,223522,222962,222992,222934,222830,223263,224328,226059,227827,229085,230155,230691,231607,233153,235670,239697,243641,248486,252274,256359,259562,263037,266920,273070,280173,288378,295509,303004,310775,318671,326821,333924,340274,346998,353964,360545,365425,367367,368418,368269,368213,368069,368321
70867,3474,30088,zip,GA,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,128986,129466,129995,130968,131992,132903,133900,134831,135778,136811,137820,139052,140040,141093,141797,142444,143089,143790,144702,145498,146326,147024,147728,148434,148884,149221,149370,149724,150121,150617,150956,151271,151570,151876,152169,152307,152450,152497,152533,152530,152789,153288,153591,153851,153724,153899,153959,154260,154280,154383,154369,154482,154585,154559,154546,154449,154801,155564,156232,156868,157200,157342,157318,157591,158423,159648,160259,160539,160278,160075,160299,160704,161412,161893,162296,162538,161981,161299,161056,161394,161616,161133,160432,160536,160670,160823,160480,160477,160596,160306,159942,159042,157912,156095,153940,152427,150536,148272,145109,142098,139793,137684,136605,135165,133683,130533,126273,121387,116388,111860,107531,103430,100262,97027,93102,89712,87521,86980,86854,86219,86264,86762,87404,89711,91849,93781,93295,91160,88960,86689,84633,81969,79481,77882,76650,74523,71088,68446,67229,66854,66267,66068,66232,65714,64188,63011,62867,63453,63668,64758,65804,67144,67088,67138,66361,66069,66452,67258,68344,69257,71274,73512,75337,76329,77328,78844,81226,83848,85432,86401,87042,88009,89091,89890,90343,91570,92573,94329,95187,96088,96240,95960,95851,96143,97077,97755,98824,99828,101417,102098,102527,102804,103614,103682,103725,103734,104396,104822,104918,105010,104599,104674,105249,106259,106320,106536,106966,107943,108914,109988,111443,112118,113619,115204,117474,120111,122227,123533,124917,126838,129429,130670,132651,134065,136034,137198,138495,140012,141881,144113,145617,146937,147398,147686,147673,148523,149604,150646,152058,153674,156127,158393,160417,161910,161669,161129,161480,163357,166685,169386,172977,175989,179356,181641,183199,185032,188564,193232,197677,200994,204501,208862,213349,218872,225534,233314,240071,244822,249411,254720,258192,260214,259962,259675,259314,259616
70810,65,30024,zip,GA,GA,Suwanee,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,224117,224756,225275,226443,227444,228362,229129,230164,231422,232594,233449,234404,235256,236406,237378,238456,239402,240398,241568,242887,244259,245500,246411,247373,248054,248791,249371,250249,250828,251186,251293,251805,252424,253022,253222,253672,254248,255158,255940,256608,257164,257433,257915,258487,259282,259893,260332,260728,260899,261192,261540,262348,263266,264067,264970,265877,267011,268122,269178,270186,271240,272215,273129,274068,275407,276945,278463,279954,281496,283026,284333,285620,286787,288055,289213,290698,292171,293956,295891,298034,299768,300961,301513,302129,302553,303087,303730,304694,305849,306810,307531,307887,307663,307469,306708,305354,302914,301087,299477,299085,297685,296768,294742,292845,290219,287290,284105,279649,275741,271390,269156,266907,265388,263504,262802,263095,262926,261476,260205,259519,259246,258102,257284,257460,257847,258472,256790,254617,250835,247827,245361,243558,241289,239441,237192,235667,233259,231493,229609,229219,229520,231298,232041,230933,229735,228607,230963,233156,235900,238595,241936,243758,243203,243695,245944,249377,252105,255518,259238,262288,265777,268488,270974,273407,276851,280650,283764,287296,290034,292462,294067,294989,296128,296288,297611,298033,298580,298945,299843,300840,302820,304975,306267,307072,307552,309151,309953,310838,311948,312963,314011,315396,317258,318936,320838,323034,325547,326470,327110,327807,329502,331081,332167,333907,335366,337849,339383,341227,343204,345398,347273,347586,348590,349027,350384,351768,354724,356982,359001,360863,362899,364303,364970,366358,368273,369999,370652,371248,371383,372801,373951,375244,375149,374401,374334,374874,375748,375669,376164,376821,377645,377879,378268,379321,380215,380925,382295,384922,389302,393647,398229,402482,406663,412745,419039,427222,436022,448425,462129,475389,486874,498560,511008,523904,534467,543624,555429,571098,586425,596212,597678,595827,593528,593445,595727,593787
70942,10945,30175,zip,GA,GA,Talking Rock,"Atlanta-Sandy Springs-Alpharetta, GA",Pickens County,108485,108107,108196,108615,109894,111043,112227,113163,114808,115585,116312,117173,119288,120708,121736,122038,123270,124207,125624,126404,127365,127284,127257,127309,127681,128480,129162,129836,130285,130370,130856,131064,131975,131718,131163,130620,131039,132021,132324,133105,133915,134368,134400,134653,135647,136399,136325,136515,137014,137799,138386,138738,139541,140012,140908,141579,142597,142983,143133,144732,144384,144662,145647,149017,152974,154724,157485,159261,161290,162325,163406,164284,165553,167164,168322,169251,169968,170627,171637,172722,174294,175369,175545,175917,175337,175369,174845,175077,175128,175016,174749,175184,175490,175863,175422,175248,175534,175685,175366,174567,173248,172076,171164,171116,171007,169819,168446,167088,166915,166508,165757,164299,162951,161972,161109,160200,159331,158255,157255,155860,154925,154016,153384,152763,152091,151620,151037,150486,149718,149037,148126,146953,145782,144802,143737,142312,140957,140132,139467,138798,138005,137407,137070,136525,136047,135582,135462,135282,135027,134856,134810,134951,135341,135895,136531,137110,137875,138737,139549,140160,140769,141593,142311,143012,143710,144629,145741,146798,147876,148863,149849,150768,151931,153257,154445,155247,155866,156643,157488,158359,159060,159712,160523,161433,162371,163229,164074,164605,165149,165829,166864,167410,167726,167984,168802,169826,170982,171855,172842,173577,174586,175538,176709,177437,178267,179043,180263,181512,182646,183815,184590,185611,185835,186407,186938,188397,189855,191366,192798,194098,195639,196981,198374,199356,200470,201460,202644,203815,204117,204381,204799,206193,207489,208567,209642,210866,212056,213163,213020,212774,212445,213244,213932,214741,215449,216122,216757,216942,217572,218233,220619,223079,,232761,237713,242695,247402,252297,255788,261072,265780,267034,266464,269815,275812,284069,289448,293789,295811,299013,302822,307469,309288,314728,318919,319254
70943,11026,30176,zip,GA,GA,Tallapoosa,"Atlanta-Sandy Springs-Alpharetta, GA",Haralson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115946,115591,115616,115166,115172,114447,113673,112177,110549,108587,107125,106030,105169,103863,102672,101892,101725,101612,101466,100637,99939,99092,98527,97899,97084,96073,94991,94201,93692,93043,92429,91631,90965,89951,88965,87979,87469,86796,86119,85335,85041,84909,84830,84577,84370,84262,84473,84778,85161,85465,85899,86548,87221,87728,88039,88226,88499,88735,89137,89625,90262,90815,91152,91441,91798,92350,93103,93875,94468,94692,95001,95568,96599,97502,98242,98679,99098,99591,99869,100242,100502,100794,101131,101480,102109,102523,102978,103140,103384,103701,104064,104537,105021,105432,105913,106129,106549,106672,106949,107107,107582,108288,108978,109617,110258,111151,112003,112612,112684,112789,113246,114223,115214,116148,117106,118041,118945,120006,120793,121475,122016,122928,123871,124793,125843,127124,128378,129449,130259,131140,132121,133032,133082,132919,132690,133505,134452,135444,136299,137048,137816,138119,138511,138857,140259,141764,144789,146297,147886,148688,150624,152925,155211,157005,158615,159737,161296,165461,169758,175179,177932,180678,182263,185382,188692,191700,193168,194646,195530,196102
70944,21579,30177,zip,GA,GA,Tate,"Atlanta-Sandy Springs-Alpharetta, GA",Pickens County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120978,116640,116263,115800,115215,114689,114045,113497,113134,112647,111856,110704,109935,109198,108411,107557,106847,106252,105542,104755,104042,103459,102801,102085,101573,101240,101218,101168,101117,101069,100985,101142,101405,101859,102938,103996,104906,105412,105967,106462,107024,107469,108059,108654,109345,110246,111067,111777,112490,113385,114088,114856,115617,116633,117778,118609,119699,120219,121204,121827,122830,123275,123796,124608,125855,126930,127510,127557,128286,129010,129987,130777,131923,132877,133569,133899,134320,134825,134925,135664,136185,137479,137874,139005,139409,139934,140038,140231,140710,141219,141957,141078,140317,139910,141165,142776,144191,145742,146978,148430,149562,150641,151538,152399,153081,153727,154505,154759,155170,155615,156883,158060,159418,160675,161725,163122,164120,164297,163676,163126,163617,164330,165585,166593,167477,167553,167248,167134,166815,167942,168992,172395,175492,178982,181105,182919,185140,187966,190871,193636,193497,193226,195859,200572,206509,209078,211678,213009,215981,218912,222134,222403,225733,229655,229929
70946,6629,30179,zip,GA,GA,Temple,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,95460,95690,96030,96663,97269,97755,98265,98843,99410,99915,100556,101404,102298,102869,103468,103869,104436,104689,105173,105369,105830,106187,106757,106984,107102,107523,108225,109045,109754,110466,111054,111589,111566,111797,111542,111771,111799,112037,112348,112490,112485,111925,111515,111215,111385,111468,111618,111882,112468,113145,113659,113807,113704,113433,113510,113929,114518,115020,115701,116459,116705,116657,116872,117551,118178,118555,118880,119356,119788,120138,120416,120579,120844,121427,121971,122304,122118,122070,122184,122288,122303,122350,122800,123219,123494,123573,123674,124079,124391,124513,124501,124523,124596,124615,124255,123938,123459,123196,122717,122371,121858,121465,120374,119168,,120472,121300,120356,120046,119650,119059,118134,117205,116186,115271,114332,113260,112183,111221,110382,110240,110084,110076,109550,109050,108574,108202,107823,107194,106512,105826,105298,104629,103890,102963,101833,100815,100110,99685,99273,98617,97907,97316,96816,96269,95635,95198,94962,94768,94672,94695,94934,95292,95732,96184,96607,97044,97443,97857,98267,98796,99323,99892,100461,100987,101549,102081,102728,103296,103791,104327,104962,105651,106336,106941,108044,108844,109396,109503,109839,110424,110891,111449,112314,113318,114389,115336,116109,116463,116849,117281,117665,118383,119233,120296,120689,121247,121957,123116,124047,125039,125867,126579,127098,127505,127971,128973,130176,131686,132810,133922,134976,136268,138053,139718,141336,142555,143769,144670,145291,146175,147471,148842,150012,150965,151716,152645,154000,155107,155837,156541,157666,158860,159355,159720,160055,160488,160789,161497,162570,164081,165604,167216,168995,170620,171589,172345,173306,175359,178040,180527,183000,184971,188030,190771,193741,196635,200505,205762,211874,219004,226006,232375,238218,243980,249525,254813,260963,267683,273725,277911,279712,280375,279090,278501,277911
70863,1776,30084,zip,GA,GA,Tucker,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,163743,164280,165051,166593,168004,169184,170243,171420,172526,173641,174781,176252,177559,178947,179943,180900,181930,183301,184519,185522,186347,187398,188487,189537,190380,191140,191715,192342,192916,193587,194231,194923,195553,196097,196426,196726,196899,197231,197339,197483,197452,197588,197703,198001,198101,198304,198437,198803,199116,199486,199592,199951,200557,201167,201736,202221,203292,204134,204684,204935,205427,206033,206715,207561,208482,209545,210317,210860,211027,211216,211858,212691,213514,214030,214354,214825,215101,215644,216398,217168,217558,217502,217376,217859,218330,219029,219637,220500,221514,221759,221850,221489,221209,220397,219272,218668,217382,215871,213671,212180,211236,210349,209126,207414,205572,204235,202007,199476,196056,193873,192211,190996,189726,188786,188384,189039,189348,189750,189387,189131,188727,188501,187141,186641,186258,186345,184597,181738,178758,176321,173619,171569,169678,168379,166805,164102,161060,158522,157301,157021,156364,155600,154552,153030,150769,149873,150733,153138,154135,154770,154754,154097,153214,152994,154271,154841,156216,157606,160624,163314,165866,167878,169163,170868,172873,175224,177646,179890,180928,181629,182592,183975,184942,184751,184619,183941,184166,185000,186392,187636,188799,189433,189529,189650,190772,192108,193379,194537,195554,196071,196450,197091,199318,201077,202936,204441,205939,207005,206899,206923,206853,208162,210346,212438,213712,215291,216946,218297,219314,220939,223056,224040,226028,227881,230754,233491,236727,238961,241460,243562,246235,247720,249533,250717,251975,253092,254246,255685,256343,257753,258188,259041,258981,259152,259352,260483,261465,262281,263229,264517,266316,267950,269448,270518,270301,270759,272575,276334,280560,283743,287121,290379,294072,296724,299043,302194,308106,315503,324001,331182,338112,344557,350971,358148,364593,370099,374121,377880,382566,387096,389132,390042,388282,386347,384204,384815
71012,8920,30290,zip,GA,GA,Tyrone,"Atlanta-Sandy Springs-Alpharetta, GA",Fayette County,217490,218152,218732,220345,222639,224695,226721,228020,229729,231170,232521,233634,234755,236118,237534,238513,239228,239472,240089,240765,241629,242763,243973,245576,246846,248127,249547,251240,253000,254426,256296,257529,258968,259386,260462,260611,260800,261068,261884,262887,263132,263292,263025,262155,262015,262385,264173,265895,267512,269445,270198,271125,271481,272957,274926,277545,279360,281121,281866,283580,284788,285930,287561,288760,289792,289991,290198,290931,291916,293022,294231,294969,296144,297097,297932,298771,300455,302061,303219,304393,306139,308235,309293,310421,310583,310947,310788,311696,312466,312734,311594,310708,310342,310480,309771,308754,306962,305233,304244,303938,303183,301525,300247,300090,298405,295604,292183,289741,287648,285805,280695,275791,269401,267272,265012,263393,261855,260191,258324,257242,257365,258210,257912,256563,257222,256587,256023,253234,251048,249703,248358,246060,241924,236945,232999,230859,228929,226765,224361,222515,220980,221099,220130,219910,218692,221740,224202,225653,225967,228191,230723,231445,229688,227688,228865,232071,237044,238716,239119,238767,239680,240910,241510,242544,244080,245937,247067,247250,246913,246830,248693,252042,255955,259250,261890,263681,264548,264255,263777,264754,267514,270023,272071,273135,273931,274525,274995,276839,278795,281276,283264,284401,284679,285303,286412,288627,290383,292028,292874,293372,293511,293718,295254,297151,299479,301159,302608,304974,306181,306581,305167,305570,306952,309059,309261,309215,308983,309707,311229,311802,311471,310270,310597,311262,313363,315305,318418,320883,323615,326484,328499,330037,329883,330871,331709,333470,335223,336204,337028,337977,339855,341539,342049,341258,341787,341963,344647,345427,347011,348328,351116,353285,356254,360395,366792,372422,377267,381703,388488,395181,403257,410958,420127,431273,438910,443456,447790,456105,467699,476848,482599,487974,489872,491175,490468,488561
71013,6529,30291,zip,GA,GA,Union City,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,127257,128462,129115,130315,131065,131428,131996,132403,133258,133844,134343,134682,135433,135963,136704,137056,137722,138152,138917,139872,141001,141962,143157,144278,145051,145316,145512,146026,146936,147945,148639,148766,148595,148704,149276,150236,151145,151914,152644,153242,153720,154166,154409,154618,154598,155165,155105,155113,155352,156300,157384,158094,158776,159129,159438,159719,160135,160765,161577,162235,162594,162862,163397,164075,164749,165462,165967,166686,167362,167976,168100,168205,168299,168447,168475,168027,168053,168057,168862,169309,169903,170716,171512,172188,172572,172943,173542,173879,174086,174513,174873,174959,174244,173465,172833,172096,170768,168340,165817,163317,161034,158169,154808,151004,147238,143326,139375,134157,129311,125411,121533,116856,111463,107692,104787,103223,102154,100891,99561,98643,98172,97833,97474,98488,99169,99117,98129,97295,96115,94926,93759,92999,91574,90073,88586,87444,85695,84207,82885,81950,81028,80271,80212,79779,79223,77771,76901,76315,76026,75637,75124,74737,73615,72421,71255,71846,72808,74711,76197,78067,79087,80318,81271,82702,84383,86210,88485,90184,92114,93403,94798,96094,97693,98852,99697,100160,100660,101519,101760,102360,102734,103803,104391,105005,106029,107449,108342,108829,109482,110383,111222,111401,112021,112978,114729,116208,117371,117904,118465,118879,119168,119995,120866,121643,122307,123080,123951,124080,124738,125977,127720,128843,130334,131485,132843,133842,135007,136065,136878,138095,139771,141297,142768,143562,145043,146435,147886,148712,148964,149252,149823,150643,152084,152822,154289,154982,156224,156811,157698,158827,160166,161942,163407,164217,164555,165356,167059,168589,170420,172321,174223,176220,178282,181060,184024,186813,189980,193300,198023,204208,210817,218334,224603,231495,238301,244893,250598,256768,263897,270572,275450,278082,280197,280408,281587,282066
70947,2708,30180,zip,GA,GA,Villa Rica,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County,118530,118957,119338,119987,120604,121121,121740,122319,122980,123604,124430,125504,126859,127849,128568,128958,129975,131138,132496,133243,133731,134018,134091,133941,133754,134098,134781,135266,135167,135058,135117,135744,136333,136733,136605,136318,136134,136197,136672,137412,138226,138258,138211,138025,138254,138361,138448,138823,139461,140070,140339,140424,140696,141284,141678,142081,142271,142662,143301,143970,144663,145247,146019,146600,147187,147567,148078,148458,148864,149288,149588,149848,150048,150731,151250,151701,151564,151683,152001,152395,152804,153192,153921,154469,155096,155381,155900,156307,156661,156727,156594,156470,156348,156178,155694,155087,154427,153829,152836,151774,150362,148890,147296,145425,145255,144751,144854,143655,142967,141882,140449,138643,137065,135558,134329,133102,131748,128915,125998,123434,124490,125955,127576,127184,126736,126317,125907,125435,124632,123633,122498,121527,120290,119105,117653,116404,115137,114254,113175,112251,111611,111678,111619,111068,110414,110193,110468,110966,111565,112022,112525,113265,113895,114411,114741,115439,116334,117496,118775,119403,120146,120822,122026,122915,123780,124624,125763,126971,128075,128597,128949,129769,130810,131986,132746,133733,134438,134992,135318,136039,136803,137623,138516,139750,140916,141709,142303,142816,143228,143677,144288,144645,144930,145043,145632,146234,147115,148008,149134,150240,151121,152058,152772,153600,154100,154868,155793,157075,158127,159144,160157,161342,162860,165204,167730,169994,171525,172651,173593,173923,174618,175735,177494,179046,180503,181479,182745,184617,185939,186743,187041,188237,189685,190730,191486,192305,192942,193444,194015,195102,196718,198114,199774,201669,203700,205057,206063,207453,209754,212726,215261,217816,219628,222617,225504,229175,233101,238169,244105,250147,256676,263589,271045,278279,286025,292301,297742,303908,310949,317853,322409,324667,325361,324730,324741,324562
71057,3312,30339,zip,GA,GA,Vinings,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,257870,257570,258872,260631,263352,266010,269034,271730,275202,278047,280601,282938,285616,288826,290065,291037,291622,292924,293960,294949,295745,296930,298973,300827,302961,304765,306460,307890,308032,307641,307194,307585,308785,309885,311356,312194,313515,314065,314723,314478,314646,315072,315796,316679,317476,318396,319616,320961,322506,323613,324669,325874,326663,327277,327792,328467,329379,330290,331203,332736,334172,336221,337317,338754,341146,343833,345871,346533,347225,347744,348488,349758,352144,354605,356278,357193,357829,358994,360259,361128,360817,360520,360253,361155,361018,361615,362655,364711,366732,367639,368344,367491,365640,362685,358915,358194,356954,357489,355899,355197,353745,351947,350313,348051,345617,343193,340600,335574,333774,334222,336269,333773,330813,329285,329870,327781,324379,319542,316702,316365,314908,314941,315628,318712,318798,316136,310135,305019,299747,297674,295175,293785,291112,289558,286654,283883,280863,279335,278966,281280,282531,282804,282393,280535,283179,284387,289213,289307,290070,291178,292199,291376,289859,290224,292532,294143,296866,298342,300802,303283,306479,308493,310032,313445,318075,321085,322207,323213,325025,328396,331167,333214,333774,334048,334342,334989,335825,338301,341785,345501,348363,349065,348965,349681,352058,355007,355404,356287,358026,360245,362188,362854,364083,366177,369895,373805,375615,375628,375084,374309,374512,375949,378196,381496,383691,385237,385036,385799,387665,390532,393823,395088,397088,398706,401908,405421,407440,410565,409835,410626,410660,413575,416357,417386,417932,419422,422511,424565,425839,424685,425331,425599,427469,426692,426286,426890,429138,430062,430085,430498,430147,431959,432848,435442,435427,436502,437504,439521,441591,444912,449147,454068,457507,461219,465164,472332,479077,486500,493791,502492,511062,518771,527842,536754,547878,557242,571180,582004,591311,593524,594578,593608,593434,593175,594329,593332
70949,12663,30183,zip,GA,GA,Waleska,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,174013,175250,176889,179253,180890,181743,182578,183949,183335,182949,182223,183748,184832,185547,186141,186766,188635,189742,191331,192149,193149,194459,196250,198815,200933,203115,204973,206467,206685,207016,207244,207769,207669,208156,208555,208877,209057,209081,210315,210684,211207,210342,210089,209838,210609,210833,210749,209875,209449,209376,209056,209369,209477,211109,212597,214736,215788,216529,217155,217843,218853,220594,222970,225093,226374,226433,226044,226460,227080,227841,227928,228909,229680,230424,230683,231926,233112,234020,234508,235700,236725,237529,238114,239805,243424,246332,248079,247819,247509,248715,250736,252662,252114,250796,249423,248154,246581,244987,243755,242826,241674,240744,238866,236501,235073,234638,235365,234636,232040,228619,224688,223078,219208,215214,210949,209621,208878,205659,201792,199238,198016,197191,196709,197062,199020,199954,200039,198409,196287,192838,188787,185516,183875,185054,186477,186606,184338,181459,181170,181269,181396,181160,181066,181080,180202,178936,178858,180239,181665,183100,183965,183897,183665,183057,184552,185839,186928,188109,189539,190265,191132,192486,194789,197044,199710,203692,205929,206626,207387,208296,209122,208823,208528,208371,207685,207407,207722,207966,208830,209802,207606,205641,203345,204616,205990,206550,206676,206750,207190,208443,208678,209987,215410,220374,224782,225484,227163,229013,230117,231459,232756,232894,233057,233205,234206,234909,234998,235932,233406,231365,229613,231573,234063,237274,240732,244932,247234,249517,250782,252298,254353,253483,253298,252630,255531,258402,261515,263930,266801,269374,271815,273062,273913,274569,275484,276310,276861,278008,278939,279743,280799,281960,282562,282949,283015,284655,285957,287603,288306,289934,292995,298182,302891,307334,312154,317850,326184,335818,346014,355415,364176,372873,381361,387450,393727,400652,409588,417268,422495,425370,427509,432747,436343,438330,435913,431635
71708,16198,31830,zip,GA,GA,Warm Springs,"Atlanta-Sandy Springs-Alpharetta, GA",Meriwether County,68099,67915,68746,69519,70047,70507,71594,73050,74247,74450,75400,76253,78447,79929,80972,81004,81405,81642,81792,81740,82508,83103,83950,84122,84544,84461,84806,85243,85929,85820,85463,84951,85086,85265,85739,85985,86648,86851,86997,87218,87265,87158,86688,86624,87008,87394,88052,88603,89398,89722,90074,90302,90712,91056,91309,91615,92039,92464,93048,93583,94235,94769,95270,95964,96491,96692,96615,96759,97448,98080,98676,98995,99752,100148,100541,101013,101780,102461,102537,102608,103098,103656,104184,104660,105400,106147,106494,106797,107234,107268,107054,106727,106759,106836,106768,106873,107184,107732,108252,108547,108708,108594,108090,107765,107311,106614,105320,104268,104178,104351,104322,103852,103220,102732,102307,101656,100712,99925,99349,99475,98735,98175,97153,96795,96451,96193,96162,95978,95755,95219,94557,93960,93475,93103,92639,91892,91266,90526,90076,89480,89061,88526,88231,88077,87944,87766,87701,87644,87850,87817,87676,87347,87209,87599,88426,89089,89730,90119,90739,91231,91978,92659,93621,94308,94958,95483,95946,96453,96891,97450,97953,98554,99023,99724,100409,101187,101843,102435,102840,103088,103376,103843,104458,104899,105314,105605,106162,106817,107704,108353,109036,110054,110892,111723,112247,113174,113749,114176,114699,115458,116336,116764,117264,117364,117581,117573,117944,118545,119079,119615,119928,120684,121427,122224,122745,123054,123586,124095,125088,126237,127537,128367,129093,129702,130493,131096,131693,131965,131604,131168,130861,131037,131375,131427,131638,131678,132141,132622,132399,132017,131698,132357,132956,133087,133048,132973,133242,132814,133005,133239,134520,135348,137538,139242,141258,142447,143985,145590,147138,148642,150017,150691,151455,154854,158552,163723,166197,168771,169810,172564,175313,177199,177548,178053,178563,178518
